"","mean.in.group.Control","mean.in.group.Risk","ci.lower","ci.upper","p.value","diff","percent.diff","pvalue_adj","significant"
"heart_texture_DependenceVariance_gldm_MYO_ES",33.347119189881,34.4101260009048,0.141277529451986,1.98473609259564,0.0238509130672329,1.06300681102381,3.18770207696495,0.0334557402213348,TRUE
"heart_texture_DependenceEntropy_gldm_MYO_ES",5.64474510923571,5.56760957907143,-0.10691744446692,-0.0473536158616521,4.58086707109261e-07,-0.077135530164286,-1.36650156334039,1.17696535143419e-06,TRUE
"heart_texture_LowGrayLevelEmphasis_gldm_MYO_ES",0.131144783842857,0.206446335078571,0.0639422905361212,0.0866608119353074,8.56749733493016e-35,0.0753015512357143,57.4186399406808,8.55102137851683e-34,TRUE
"heart_texture_HighGrayLevelEmphasis_gldm_MYO_ES",11.1231476365476,7.51077174438571,-4.04780240096603,-3.17694938335778,3.09940731232609e-51,-3.61237589216191,-32.4762019726559,8.0429619754862e-50,TRUE
"heart_texture_SmallDependenceLowGrayLevelEmphasis_gldm_MYO_ES",0.00686623356904762,0.00960081387142857,0.00221094400699726,0.00325821659776465,2.81548188068218e-23,0.00273458030238095,39.8264969416159,1.89770791697929e-22,TRUE
"heart_texture_SmallDependenceHighGrayLevelEmphasis_gldm_MYO_ES",0.49833889737619,0.301731868383333,-0.228404888562634,-0.16480916942308,2.75026228614722e-30,-0.196607028992857,-39.4524750181081,2.09909724486825e-29,TRUE
"heart_texture_LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ES",21.5508421718333,36.4244181571905,12.4621304620337,17.2850215086806,7.8039114715407e-31,14.8735759853571,69.016216938365,6.04511948317855e-30,TRUE
"heart_texture_LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ES",1996.00903290524,1345.77921311238,-750.858827496899,-549.600812088815,1.451147176686e-33,-650.229819792857,-32.5764968531446,1.29852652534489e-32,TRUE
"heart_cmr_LVEDV",158.268917699048,144.699740715857,-17.9057211862483,-9.23263278013263,1.26104038652277e-09,-13.5691769831905,-8.5734945183568,4.36319973736877e-09,TRUE
"heart_cmr_LVESV",65.8036326449762,58.1740142309048,-10.0487976592916,-5.21043916885121,9.39301134737113e-10,-7.62961841407142,-11.5945246598083,3.27179388542659e-09,TRUE
"heart_cmr_LVSV",92.465285078119,86.525727509119,-8.42937714756449,-3.44973799043549,3.30911257741678e-06,-5.93955756899999,-6.42355405488878,7.56576840387361e-06,TRUE
"heart_cmr_LVEF",58.6923333553333,60.1734096444524,0.723544264921476,2.23860831331661,0.000133637102035616,1.48107628911904,2.52345784270044,0.000245080056383338,TRUE
"heart_cmr_LVM",88.2396604584762,90.0733978431429,-0.926430167686537,4.59390493701986,0.192591628466211,1.83373738466666,2.07813286580991,0.2297817360321,FALSE
"heart_cmr_RVEDV",168.011473697381,151.32404491619,-21.4980595875304,-11.8767979748506,1.90610935921226e-11,-16.6874287811905,-9.93231498656309,7.78953352308003e-11,TRUE
"heart_cmr_RVESV",73.4584152886667,64.6107680675238,-11.6210480913984,-6.07424635088728,6.12937538164331e-10,-8.84764722114286,-12.0444297448762,2.1640447776006e-09,TRUE
"heart_cmr_RVSV",94.5530598848333,86.7132783725238,-10.4167761885797,-5.26278683603933,3.49802328047666e-09,-7.83978151230953,-8.29140962953337,1.14903422947303e-08,TRUE
"heart_cmr_RVEF",56.7329414097857,57.7475361701905,0.2242037026728,1.80498581813672,0.0119347814996176,1.01459476040476,1.78836974638117,0.0171583146767356,TRUE
"heart_latent_pc1",-0.0828728756154026,2.78462705236249,1.92014693339231,3.81485292256348,4.15607951267361e-09,2.86749992797789,-3460.11877430852,1.31524711407171e-08,TRUE
"heart_latent_pc2",4.43778640690703,-3.23610939056248,-8.61887656723298,-6.72891502770605,5.44314103930591e-50,-7.67389579746952,-172.921702259617,1.28408645427262e-48,TRUE
"heart_latent_pc3",-0.972351017191978,0.0285001090183294,0.312155075048187,1.68954717737243,0.00444560182472714,1.00085112621031,-102.931051494206,0.00680609836883005,TRUE
"heart_latent_cc1",3.72442499011542e-06,5.21910371700732e-06,-1.29776049702383e-06,4.28711795080764e-06,0.293742177308343,1.4946787268919e-06,40.1317983543437,0.330698893759284,FALSE
"heart_latent_cc2",7.06741057235588e-06,-8.42498339384715e-06,-1.70526417914202e-05,-1.39321461409859e-05,4.69080764136484e-70,-1.5492393966203e-05,-219.208914037079,3.47789880838336e-68,TRUE
"heart_latent_cc3",5.35228285159486e-06,-1.48324874554105e-06,-8.24641630265964e-06,-5.42464689161219e-06,2.04393103302624e-20,-6.83553159713592e-06,-127.712450680724,1.26285738826264e-19,TRUE
"brain_bio.volume_of_peripheral_cortical_grey_matter.0.imaging",485270.995238095,474522.221428571,-16943.8215871982,-4553.72603184943,0.000691697057728611,-10748.7738095238,-2.21500438208757,0.00115061145179855,TRUE
"brain_bio.volume_of_ventricular_cerebrospinal_fluid.0.imaging",34663.7221428571,39345.8258095238,2554.3720972153,6809.83523611804,1.76542662119725e-05,4682.10366666667,13.5072155476283,3.53766956139526e-05,TRUE
"brain_bio.volume_of_grey_matter.0.imaging",621518.05,607009.128571429,-22087.1111339925,-6930.73172315045,0.000183226943580315,-14508.9214285715,-2.33443283402171,0.000328465329617425,TRUE
"brain_bio.volume_of_white_matter.0.imaging",551998.669047619,554066.864285714,-6459.6040212258,10595.9944974163,0.634179917180907,2068.19523809524,0.374673953773035,0.667625511190447,FALSE
"brain_bio.volume_of_brain._grey.white_matter.0.imaging",1173516.76190476,1161075.96190476,-27816.6625516878,2935.06255168776,0.112635074171819,-12440.8,-1.06012972322671,0.142232611910399,FALSE
"brain_bio.volume_of_thalamus_.left..0.imaging",7879.07619047619,7651.53095238095,-329.51402661766,-125.576449572817,1.3369828581129e-05,-227.545238095238,-2.8879684952188,2.73186654866377e-05,TRUE
"brain_bio.volume_of_thalamus_.right..0.imaging",7662.14523809524,7465.80952380952,-294.157654981149,-98.5137735902793,8.8465181330435e-05,-196.335714285714,-2.56241180746036,0.000167567259527357,TRUE
"brain_bio.volume_of_caudate_.left..0.imaging",3394.34523809524,3416.60238095238,-35.5859415807203,80.1002272950058,0.450307680194074,22.2571428571428,0.655712406839103,0.492020391622578,FALSE
"brain_bio.volume_of_caudate_.right..0.imaging",3582.19047619048,3582.10952380952,-60.205245717188,60.0433409552838,0.997892024698081,-0.0809523809521124,-0.00225985696433994,0.999818457178193,FALSE
"brain_bio.volume_of_putamen_.left..0.imaging",4882.68571428571,4800.31904761905,-166.708458847578,1.97512551424486,0.0555988363533264,-82.3666666666668,-1.68691313523783,0.0734244174742403,FALSE
"brain_bio.volume_of_pallidum_.left..0.imaging",1786.35,1765.45238095238,-54.6123785695323,12.8171404742944,0.224086208191423,-20.8976190476189,-1.16985019999546,0.263720503517797,FALSE
"brain_bio.volume_of_pallidum_.right..0.imaging",1830.71904761905,1801.09761904762,-62.5164647160411,3.27360757318387,0.0775137999129092,-29.6214285714286,-1.61802154240723,0.100073786454726,FALSE
"brain_bio.volume_of_hippocampus_.left..0.imaging",3827.34761904762,3772.90476190476,-119.77632595884,10.8906116731258,0.102294740200985,-54.4428571428571,-1.42246962026419,0.130444644138357,FALSE
"brain_bio.volume_of_hippocampus_.right..0.imaging",3967.99523809524,3917.67857142857,-117.347156639665,16.713823306332,0.141023631250546,-50.3166666666666,-1.26806267768658,0.173439015684913,FALSE
"brain_bio.volume_of_amygdala_.left..0.imaging",1283.88333333333,1268.2880952381,-49.9097672359056,18.719291045429,0.372620011796885,-15.5952380952383,-1.21469277545247,0.411467630048049,FALSE
"brain_bio.volume_of_amygdala_.right..0.imaging",1259.50238095238,1241.04523809524,-54.7385432970146,17.824257582729,0.318315847700805,-18.4571428571428,-1.46543135894561,0.354519152267635,FALSE
"brain_bio.volume_of_accumbens_.left..0.imaging",522.914285714286,486.002380952381,-52.5625064206487,-21.2613031031608,4.25152434766963e-06,-36.9119047619047,-7.05888245364805,9.59365711495885e-06,TRUE
"brain_bio.volume_of_accumbens_.right..0.imaging",407.214285714286,381.078571428571,-40.4106407286736,-11.860787842755,0.000345129069918396,-26.1357142857143,-6.41817225048238,0.000603104334301844,TRUE
"brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging",23267.1619047619,22739.2928571429,-902.320302930716,-153.417792307383,0.00578239150617992,-527.86904761905,-2.26872985102242,0.00874944953850547,TRUE
"brain_wmh",3623.80476190476,5882.96666666667,1515.37341188846,3002.95039763535,3.76187104506307e-09,2259.1619047619,62.342263261844,1.22025692024233e-08,TRUE
"brain_bio.weighted.mean_fa_in_tract_acoustic_radiation_.left..0.imaging",0.420426530952381,0.419563130952381,-0.00388403259132426,0.00215723259132423,0.574913100990825,-0.000863400000000014,-0.205362872329721,0.611434220111144,FALSE
"brain_bio.weighted.mean_fa_in_tract_acoustic_radiation_.right..0.imaging",0.411889352380952,0.413785130952381,-0.000897479375097659,0.00468903651795483,0.183172226260931,0.00189577857142859,0.460264039473203,0.219046971035537,FALSE
"brain_bio.weighted.mean_fa_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.401001638095238,0.394080473809524,-0.00936576603639146,-0.00447656253503707,3.69657508851741e-08,-0.00692116428571427,-1.72596908047305,1.04267525594594e-07,TRUE
"brain_bio.weighted.mean_fa_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.392559295238095,0.38752555,-0.00747377059946225,-0.00259371987672823,5.6179358639008e-05,-0.00503374523809524,-1.28228914692803,0.000108390658489387,TRUE
"brain_bio.weighted.mean_fa_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.535386347619048,0.530669269047619,-0.00919637322659574,-0.00023778391626137,0.039041313218543,-0.00471707857142856,-0.881060675604858,0.0527667748969371,FALSE
"brain_bio.weighted.mean_fa_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.498634792857143,0.49429979047619,-0.00866441857590113,-5.58618600358093e-06,0.0497058036853053,-0.00433500238095236,-0.869374228002241,0.0659777803393183,FALSE
"brain_bio.weighted.mean_fa_in_tract_corticospinal_tract_.left..0.imaging",0.545700678571429,0.543460133333333,-0.00529702702866978,0.000815936552479287,0.15057342631214,-0.00224054523809525,-0.410581354591806,0.184745608177721,FALSE
"brain_bio.weighted.mean_fa_in_tract_corticospinal_tract_.right..0.imaging",0.538429480952381,0.53828445,-0.00329790703883064,0.00300784513406875,0.928079762889774,-0.000145030952380942,-0.0269359233681651,0.93893449695866,FALSE
"brain_bio.weighted.mean_fa_in_tract_forceps_major.0.imaging",0.583226616666667,0.578593561904762,-0.00831837378810243,-0.000947735735707145,0.0138030704814729,-0.00463305476190479,-0.794383285931673,0.0197894850273051,TRUE
"brain_bio.weighted.mean_fa_in_tract_forceps_minor.0.imaging",0.46575690952381,0.458757114285714,-0.00975115325448447,-0.00424843722170601,7.21451599246415e-07,-0.00699979523809524,-1.5028859679724,1.80016048081197e-06,TRUE
"brain_bio.weighted.mean_fa_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.46544930952381,0.460417314285714,-0.00778990150730419,-0.00227408896888625,0.000361867750838967,-0.00503199523809522,-1.08110488835902,0.000628124958814127,TRUE
"brain_bio.weighted.mean_fa_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.461834719047619,0.456838157142857,-0.00772765393690157,-0.00226546987262221,0.000348847109438743,-0.00499656190476189,-1.08189395441418,0.000607555871807743,TRUE
"brain_bio.weighted.mean_fa_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.451861728571429,0.447290354761905,-0.00717856089114262,-0.00196418672790503,0.000607661431068159,-0.00457137380952383,-1.01167536891791,0.00102728430854845,TRUE
"brain_bio.weighted.mean_fa_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.459990461904762,0.451373192857143,-0.0114114883483848,-0.00582304974685329,2.14651032402982e-09,-0.00861726904761906,-1.87335820224099,7.23401855955505e-09,TRUE
"brain_bio.weighted.mean_fa_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.456915219047619,0.449271661904762,-0.0104025842040245,-0.00488453008168979,7.11274335567574e-08,-0.00764355714285714,-1.67286114014524,1.97407155165546e-07,TRUE
"brain_bio.weighted.mean_fa_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.444002457142857,0.436866476190476,-0.0100111928556728,-0.0042607690490891,1.32623776509885e-06,-0.00713598095238094,-1.60719402282158,3.18665463002919e-06,TRUE
"brain_bio.weighted.mean_fa_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.426712038095238,0.420840061904762,-0.00859813524058974,-0.00314581714036264,2.62186684996243e-05,-0.00587197619047619,-1.37609808635528,5.21359729935058e-05,TRUE
"brain_bio.weighted.mean_fa_in_tract_superior_thalamic_radiation_.left..0.imaging",0.422988795238095,0.42146494047619,-0.00401323052896109,0.000965521005151583,0.229884124878365,-0.00152385476190475,-0.360258895521569,0.268112046768251,FALSE
"brain_bio.weighted.mean_fa_in_tract_superior_thalamic_radiation_.right..0.imaging",0.422009926190476,0.420565111904762,-0.00396446621615771,0.00107483764472922,0.260694912498769,-0.00144481428571425,-0.342365000453123,0.298019073979871,FALSE
"brain_bio.weighted.mean_fa_in_tract_uncinate_fasciculus_.left..0.imaging",0.389202452380952,0.387620428571429,-0.00460521996056555,0.00144117234151801,0.304657248191378,-0.00158202380952377,-0.406478376445398,0.340769637524408,FALSE
"brain_bio.weighted.mean_fa_in_tract_uncinate_fasciculus_.right..0.imaging",0.391212111904762,0.385816914285714,-0.00811067561046317,-0.00267971962763205,0.000104057115057032,-0.00539519761904761,-1.37909779755516,0.000192190899340213,TRUE
"brain_bio.weighted.mean_md_in_tract_acoustic_radiation_.left..0.imaging",0.000787007326190476,0.00079020245,-2.29805747016802e-06,8.68830508921568e-06,0.253912748211052,3.19512380952383e-06,0.405983998267194,0.292196710247308,FALSE
"brain_bio.weighted.mean_md_in_tract_acoustic_radiation_.right..0.imaging",0.000793398395238095,0.00079186600952381,-6.50606798162453e-06,3.44129655305301e-06,0.54551771905943,-1.53238571428576e-06,-0.193142023412575,0.587393560563993,FALSE
"brain_bio.weighted.mean_md_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.000781262052380952,0.000795461778571429,9.37268467263497e-06,1.90267677083175e-05,1.11272060384638e-08,1.41997261904762e-05,1.81753691315245,3.35756972904808e-08,TRUE
"brain_bio.weighted.mean_md_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.000779924771428571,0.000792071402380952,7.46904532402944e-06,1.68242165807324e-05,4.31393796684454e-07,1.21466309523809e-05,1.55741058591231,1.11389741531956e-06,TRUE
"brain_bio.weighted.mean_md_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.000757707838095238,0.000760711819047619,-8.1994879914273e-07,6.82791070390467e-06,0.123467831105098,3.00398095238097e-06,0.396456365019599,0.154782136095521,FALSE
"brain_bio.weighted.mean_md_in_tract_corticospinal_tract_.left..0.imaging",0.0007748274,0.000778760897619048,6.31560693515001e-07,7.23543454458031e-06,0.0196101117797599,3.93349761904766e-06,0.507661140926051,0.0275817019341338,TRUE
"brain_bio.weighted.mean_md_in_tract_corticospinal_tract_.right..0.imaging",0.000778741454761905,0.000780606330952381,-1.37550552075794e-06,5.10525790171024e-06,0.258961502417722,1.86487619047615e-06,0.239473085588634,0.296690992836198,FALSE
"brain_bio.weighted.mean_md_in_tract_forceps_major.0.imaging",0.000901903595238095,0.000904040361904762,-5.03457463909902e-06,9.3081079724322e-06,0.558813720476868,2.13676666666659e-06,0.236917413119137,0.597988290572153,FALSE
"brain_bio.weighted.mean_md_in_tract_forceps_minor.0.imaging",0.000831929661904762,0.000840965776190476,4.31607160147408e-06,1.37561569699545e-05,0.000183535540634014,9.03611428571427e-06,1.08616325387719,0.000328465329617425,TRUE
"brain_bio.weighted.mean_md_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.000804807269047619,0.000812854128571429,3.87371338569372e-06,1.22200056619253e-05,0.000165092122737759,8.04685952380949e-06,0.999849259976474,0.00029854638223309,TRUE
"brain_bio.weighted.mean_md_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.000812431514285714,0.000821714835714286,5.0733683830289e-06,1.34932744741141e-05,1.68942429606365e-05,9.28332142857149e-06,1.14265895221129,3.41171676909353e-05,TRUE
"brain_bio.weighted.mean_md_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.000813391452380952,0.000822033973809524,4.3317016701854e-06,1.29533411869575e-05,9.02181892425528e-05,8.64252142857144e-06,1.06252916763179,0.0001702663280614,TRUE
"brain_bio.weighted.mean_md_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.000822345333333333,0.000830820823809524,4.2224502358183e-06,1.27285307165626e-05,9.93584259068212e-05,8.47549047619045e-06,1.03064857702001,0.000184167939448715,TRUE
"brain_bio.weighted.mean_md_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.000839237580952381,0.000856407052380952,1.13423092260573e-05,2.29966336310854e-05,1.04826724999923e-08,1.71694714285713e-05,2.04584158505952,3.1815830570152e-08,TRUE
"brain_bio.weighted.mean_md_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.000839357061904762,0.000857541661904762,1.27609597830515e-05,2.36082402169484e-05,8.51767917111027e-11,1.81846e-05,2.16649157138601,3.2745744368935e-10,TRUE
"brain_bio.weighted.mean_md_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.000739062,0.000750610764285714,7.31486775625984e-06,1.57826608151689e-05,1.12352594507851e-07,1.15487642857144e-05,1.56262455459953,3.03703107029033e-07,TRUE
"brain_bio.weighted.mean_md_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.000748444011904762,0.000760008973809524,7.39775532480374e-06,1.57321684847201e-05,6.8251055045357e-08,1.15649619047619e-05,1.54520067243634,1.90442460045915e-07,TRUE
"brain_bio.weighted.mean_md_in_tract_superior_thalamic_radiation_.left..0.imaging",0.000755381538095238,0.000766584319047619,7.32478304346106e-06,1.50807788613007e-05,1.97219550392554e-08,1.12027809523809e-05,1.48306258326483,5.71826517618634e-08,TRUE
"brain_bio.weighted.mean_md_in_tract_superior_thalamic_radiation_.right..0.imaging",0.000750968380952381,0.000760772819047619,5.97003553310951e-06,1.36388406573667e-05,6.3603282596725e-07,9.80443809523812e-06,1.30557269039798,1.61024895940001e-06,TRUE
"brain_bio.weighted.mean_md_in_tract_uncinate_fasciculus_.right..0.imaging",0.000801279271428571,0.000806897719047619,1.09540449006044e-06,1.01414907480348e-05,0.0149712313252433,5.61844761904761e-06,0.701184695447155,0.0214051489195627,TRUE
"brain_bio.weighted.mean_mo_in_tract_acoustic_radiation_.left..0.imaging",0.36095399047619,0.376123092857143,0.00655504441126605,0.0237831603506387,0.000574918222759509,0.0151691023809524,4.20250302841657,0.000981521571092715,TRUE
"brain_bio.weighted.mean_mo_in_tract_acoustic_radiation_.right..0.imaging",0.331974476190476,0.339654321428571,-0.000576343343212933,0.0159360338194034,0.0682390044287141,0.00767984523809523,2.31338424755546,0.0885401082462566,FALSE
"brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.414251257142857,0.4028198,-0.0169923689368212,-0.00587054534889305,5.9623165615513e-05,-0.0114314571428571,-2.75954675954428,0.000114608973905375,TRUE
"brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.418416788095238,0.408781635714286,-0.0151092572863139,-0.00416104747559077,0.000578513555232179,-0.00963515238095236,-2.30276429031792,0.000984290407873487,TRUE
"brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.643508307142857,0.632937602380952,-0.0187318446362057,-0.00240956488760366,0.0111911035088442,-0.0105707047619047,-1.64266795697449,0.0161854461039465,TRUE
"brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.569906969047619,0.561196092857143,-0.0179771872125224,0.000555434831570053,0.0653687503372177,-0.00871087619047617,-1.52847335856115,0.0852421643844623,FALSE
"brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging",0.627973957142857,0.632476933333333,-0.00185557894374508,0.0108615313246973,0.164895187230231,0.00450297619047613,0.717064161540022,0.199954677973108,FALSE
"brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging",0.636183652380952,0.635233104761905,-0.00715875756868975,0.00525766233059441,0.763849728173615,-0.00095054761904767,-0.149414027771728,0.788147135034008,FALSE
"brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging",0.730731188095238,0.725637380952381,-0.00970471878608204,-0.000482895499632197,0.0304126447695189,-0.00509380714285712,-0.697083582286244,0.0422018959629165,TRUE
"brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging",0.49534654047619,0.48825519047619,-0.0119841236288928,-0.00219857637110719,0.0045524721756066,-0.00709135,-1.43159372692557,0.00694921487982302,TRUE
"brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.542700947619048,0.539445645238095,-0.00824433601318439,0.00173373125127959,0.200649648874947,-0.0032553023809524,-0.599833553863163,0.238300155071161,FALSE
"brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.534007023809524,0.532657104761905,-0.00604451389709731,0.0033446758018592,0.572634198731581,-0.00134991904761905,-0.252790504137743,0.610261086533245,FALSE
"brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.497605964285714,0.49825895952381,-0.0042159638019554,0.0055219542781459,0.792430995991454,0.000652995238095255,0.131227373657507,0.812789895097954,FALSE
"brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.479261376190476,0.478193495238095,-0.00563783911759179,0.00350207721282985,0.646599837125097,-0.00106788095238097,-0.222818070771586,0.677950132258435,FALSE
"brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.487029202380952,0.48054685952381,-0.0129225332459147,-4.21524683709366e-05,0.0485226106185077,-0.00648234285714283,-1.33099675039041,0.0647383930874178,FALSE
"brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.480328976190476,0.480395102380952,-0.00636049352795427,0.00649274590890665,0.983891630163052,6.61261904761901e-05,0.0137668543340112,0.988052221465436,FALSE
"brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.29451249047619,0.299778280952381,-0.00144480891896141,0.0119763898713423,0.123888110910098,0.00526579047619047,1.78796847212705,0.154934770029738,FALSE
"brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",0.310823121428571,0.314497621428571,-0.00245592375756999,0.00980492375756993,0.239736755405882,0.00367449999999997,1.18218361076603,0.277681067976432,FALSE
"brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.left..0.imaging",0.395654980952381,0.403905083333333,0.000338940056472235,0.0161612647054326,0.04098021326688,0.00825010238095242,2.08517591794083,0.0551003385634992,FALSE
"brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.right..0.imaging",0.419751095238095,0.424432266666667,-0.00313693049653316,0.012499273353676,0.24022890081198,0.00468117142857144,1.11522554239344,0.277681067976432,FALSE
"brain_bio.weighted.mean_mo_in_tract_uncinate_fasciculus_.left..0.imaging",0.482459738095238,0.478565878571429,-0.00959194285738446,0.00180422380976536,0.18018434794901,-0.00389385952380955,-0.807084864569756,0.215971539458513,FALSE
"brain_bio.weighted.mean_mo_in_tract_uncinate_fasciculus_.right..0.imaging",0.50933315952381,0.501965345238095,-0.0133376590707864,-0.00139796950064222,0.0156283493013019,-0.00736781428571431,-1.44656089004743,0.0222222281845909,TRUE
"brain_bio.weighted.mean_l1_in_tract_acoustic_radiation_.left..0.imaging",0.00115746271428571,0.00116297826190476,-1.2806507807887e-06,1.23117460188838e-05,0.111550595526947,5.51554761904754e-06,0.476520543683453,0.141551978187007,FALSE
"brain_bio.weighted.mean_l1_in_tract_acoustic_radiation_.right..0.imaging",0.00115447245238095,0.00115508611904762,-5.26523929781309e-06,6.49257263114659e-06,0.837711116509472,6.13666666666752e-07,0.0531555920109781,0.850825967648564,FALSE
"brain_bio.weighted.mean_l1_in_tract_anterior_thalamic_radiation_.left..0.imaging",0.00113454716666667,0.00114551178571429,5.65953858588022e-06,1.62696995093577e-05,5.46420721288189e-05,1.0964619047619e-05,0.966431310196943,0.000105818042667377,TRUE
"brain_bio.weighted.mean_l1_in_tract_anterior_thalamic_radiation_.right..0.imaging",0.00112598747619048,0.0011362249047619,5.10942239625534e-06,1.53654347466021e-05,9.66835213190496e-05,1.02374285714287e-05,0.909195598344021,0.000179852141808555,TRUE
"brain_bio.weighted.mean_l1_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.00128526319047619,0.00128289838095238,-9.96187404732987e-06,5.23225499971095e-06,0.541375650037601,-2.36480952380946e-06,-0.183994184329927,0.585362421603156,FALSE
"brain_bio.weighted.mean_l1_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",0.00123415214285714,0.0012357055,-5.50451802484304e-06,8.6112323105575e-06,0.665858284505124,1.55335714285723e-06,0.125864315177633,0.695332896696498,FALSE
"brain_bio.weighted.mean_l1_in_tract_corticospinal_tract_.left..0.imaging",0.0013130945952381,0.00131470726190476,-3.61928668557154e-06,6.84462001890506e-06,0.545341565929638,1.61266666666676e-06,0.122814203372328,0.587393560563993,FALSE
"brain_bio.weighted.mean_l1_in_tract_corticospinal_tract_.right..0.imaging",0.00131016597619048,0.00131021945238095,-5.26016132325054e-06,5.367113704203e-06,0.984244698454009,5.34761904762322e-08,0.00408163480414314,0.988052221465436,FALSE
"brain_bio.weighted.mean_l1_in_tract_forceps_major.0.imaging",0.00157756395238095,0.00157501676190476,-1.08842258809721e-05,5.7898449285912e-06,0.548872289046426,-2.54719047619047e-06,-0.161463531944052,0.589782024875973,FALSE
"brain_bio.weighted.mean_l1_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",0.00127096585714286,0.00127453707142857,-1.30602940272046e-06,8.44845797414915e-06,0.151029751779389,3.57121428571435e-06,0.280984281807732,0.184745608177721,FALSE
"brain_bio.weighted.mean_l1_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",0.00126726207142857,0.00127447521428571,2.35642730173877e-06,1.20698584125469e-05,0.00365130768597635,7.21314285714284e-06,0.569191094704786,0.00560659375450215,TRUE
"brain_bio.weighted.mean_l1_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",0.00126487161904762,0.00127144557142857,1.77856479140264e-06,1.13693399705023e-05,0.00727138808155029,6.57395238095248e-06,0.519732776192917,0.0108443977423121,TRUE
"brain_bio.weighted.mean_l1_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",0.00126551164285714,0.00127194504761905,1.76124035464591e-06,1.11055691691634e-05,0.0070183326867014,6.43340476190468e-06,0.508363933134586,0.0104971604161326,TRUE
"brain_bio.weighted.mean_l1_in_tract_posterior_thalamic_radiation_.left..0.imaging",0.00130262752380952,0.00131553578571429,6.26590042934039e-06,1.95506233801837e-05,0.000146773668790359,1.2908261904762e-05,0.990940362369431,0.00026728257579718,TRUE
"brain_bio.weighted.mean_l1_in_tract_posterior_thalamic_radiation_.right..0.imaging",0.00129678988095238,0.00131288735714286,9.77936622513493e-06,2.24155861558175e-05,7.00685563160248e-07,1.60974761904762e-05,1.24133264971608,1.75679133951772e-06,TRUE
"brain_bio.weighted.mean_l1_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",0.00111058288095238,0.0011207594047619,5.68293494767814e-06,1.46701126713698e-05,9.99380915819892e-06,1.01765238095239e-05,0.916322769246818,2.08304696911857e-05,TRUE
